signal,overnight_return
-0.7010764137390941,0.00011956001912956523
0.23904542494455316,0.0025599883684098096
0.6204310027349289,-0.0007181755241646853
-0.5135269738896574,0.0049271037334078635
0.15692420008597863,0.009604039467243808
0.08115909588148887,0.0006274773878575102
0.03796403065477016,0.004776250261240861
0.6220167088933285,0.003060796009329104
-1.3907679118433656,0.006041437151284694
0.23193275154777476,-0.008665493791997794
0.5531388881343793,-0.00017245489543642843
0.26512592763216586,0.0051726845776993045
-0.3081729958261833,-0.0004594033814107493
0.22686396742657092,0.0025576479727989895
0.589189960755391,0.004268659711075368
-0.7002487226634463,0.0008320510057290493
0.19793375539286123,0.007039998398863229
0.8525693441467146,-0.010546267977155634
-0.17023339100703322,0.004615261397993749
0.1168956709699774,0.006055626104927594
-0.5042744528933555,0.0058247995554496015
-0.8909885151873425,-0.0013620739185133087
-0.8269651938919361,-0.0032764029278493888
-0.2635909371444327,0.007983991995997926
0.1647562496410636,-0.001492552115357843
-1.5602673279654293,-0.003242091148790934
-0.27023673829792394,-0.007464487136954489
0.05027314333485283,-0.01654591389846638
0.5251113432388708,0.001570769317639254
0.5086699001076656,0.0041285786550439305
-0.3404925836329172,0.014334523202447656
-0.24519876427515158,-0.006460156493892271
-0.4058523153498995,0.002316731782410038
-0.3517328700604074,-0.0027532676003393696
-0.54716726798981,0.0022287539936101494
0.0016139748666371895,0.007961726587882578
-0.39739781564009236,0.005307031563138888
0.05413873691462153,-0.002446862718388804
-0.7960876241889486,0.002603239813298932
0.21797230798737877,0.0031190189267740528
-0.4773829801530898,0.006747002598507795
0.28289692849932224,0.0026008585845906295
-0.509651846800622,-0.0013020047857473936
0.10706553031581598,-0.00421480412225946
0.08369640735108913,0.004088699541157051
-0.07066109831547242,0.0018107467821520727
-0.33706122122864224,0.0037546114782397886
0.041180946785679254,0.008240890657817641
0.00723058306928326,0.004166107374208875
0.11914657756609709,2.9682104659029037e-05
0.08152552557336155,-0.004978887932995181
-0.06309043129103181,0.007416612815032099
0.4328998857984614,0.0015699359722038384
-0.4607862137848762,0.0013353174212114524
-0.29772443686564926,-0.0004928730556157956
-0.8124034458824345,-4.9530205996126734e-05
-1.369183315511525,-0.006191286300843559
-1.3738163887681847,0.0003849485131362943
-0.8324305267882747,0.010208393794518525
-1.7868450208297721,-0.007836303791792735
0.07934733601520164,0.007473181748190656
0.07374839059190674,0.007556700715951452
-0.6440455368073438,0.003283597239139298
0.3136561555516341,0.002221100454316002
-0.3023106609662243,0.0001312223360603292
0.7763110874154733,0.0028816707666048224
0.1767376832742899,0.0013049151805133758
0.13805635338987654,0.0019105198309962773
0.28229038354374125,-0.005063530160055148
0.19695836631411548,0.009915904352423757
0.5175381946800897,0.004541764054619229
-0.3142124224312667,0.004291065843803132
0.21305277405969447,-0.003358128819383397
-0.1671018492959283,-0.0019907913640844653
0.05162472673418905,0.0037375374490446708
0.07865569383177304,0.00945772144222906
-0.7108301698691091,0.002381335008546403
-0.06980971509987627,0.007305230311602304
-0.33885407233503373,0.0012281032573747339
0.3007162142529356,-0.00076642388543175
-0.7888552642488083,0.006071081030050469
0.7462079057110914,0.001285112830988447
0.17668551413064676,0.0011292136175505894
-0.3273361575746258,-0.0012159568000230483
0.28370516346205377,0.002938797390500975
-1.1620367814379897,-0.005384884887286829
-0.09005841279544238,0.00016896947928434186
-0.5840450918492371,-0.002004832906378072
0.04277942833172579,0.0014747545309893204
-0.8931767609315003,-0.004721619174641498
-0.17343969586081606,-0.0040730206441441565
-0.25973239189769626,-0.0004627077262346152
0.09538502267782177,0.01638093550498857
0.05629389673285172,-0.003945603919461267
-0.25508270864622384,0.005627248343709921
0.27820287871961996,0.0004204340619244808
-0.38267280531339043,0.0030405585331727317
-0.0585197516501499,0.001139546112988824
0.23394304926698745,-0.001864090015799041
-0.014599765375620348,0.0026736935580393144
0.06083725496630944,-0.0014194430009430877
0.04082128148570288,-0.00446093072550335
-0.8054307195411009,-0.002652803420464413
-0.42875141068505773,-0.006138954277732774
-0.3547864414758373,-0.0034373568793920743
-0.38883746409373426,-0.0005547630369314039
0.003500752741404467,-0.002532461096243361
0.8586424125860871,0.008379722554554712
0.7418533367771314,0.006010401116217386
-0.2512433122538631,0.00314305007019644
-0.7399942499508552,-0.0036790469516467406
0.2487718763565042,-0.0023990871765865052
-0.5770526849393527,0.015304670402465127
-0.04177049079956595,-0.0077106406841441185
2.2678155464776415,-8.160796493741282e-05
0.14832511743031807,0.006652246272200168
-0.4306650452931184,0.000989143315876024
-0.2940621102495185,0.0004257212147882069
0.4083277723213874,0.0024555263647243375
-0.3685709941870622,0.0043345159075302234
0.17225613866693576,-0.004305929663492511
-0.00757757525439104,-0.000504874900572916
0.3120371266788578,0.0015786820857624144
0.010043952640499166,-0.005203017370292583
-0.5093207479021967,0.0036478354740032233
0.07488082571845177,-0.0017258641239571264
-0.1634702296691793,0.0072092056009981625
0.2262638866717211,0.004123926357103581
0.40522879357069214,0.0028922972565571985
-0.2518477656447134,0.0019612085183232882
-0.5521085153369191,0.0014121567870608782
-0.15417861672010966,0.005000282236062209
-0.13692471517175395,0.003976189695627196
1.1433479252503644,-0.0010118450855890644
